tweet_id,timestamp,text,rating_numerator,rating_denominator,name,tweet_id,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,id,retweet_count,favorite_count,dog_stage,dog_types
8.130517468345958e+17,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,6.75888385639252e+17,https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg,1.0,West_Highland_white_terrier,0.672117,True,Old_English_sheepdog,0.146147,True,komondor,0.023141400000000003,True,8.127811208111268e+17,2191.0,8380.0,,West_Highland_white_terrier
8.127811208111268e+17,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,6.758915557696963e+17,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1.0,Italian_greyhound,0.305637,True,whippet,0.232057,True,Great_Dane,0.117806,True,8.127478057186427e+17,8067.0,0.0,,Italian_greyhound
,,,,,,6.758981307354767e+17,https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg,1.0,Labrador_retriever,0.40743,True,malinois,0.0770367,True,pug,0.0745973,True,8.12709060537684e+17,1665.0,7373.0,,Labrador_retriever
8.12709060537684e+17,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,6.760894839185162e+17,https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg,1.0,bull_mastiff,0.743808,True,boxer,0.106697,True,American_Staffordshire_terrier,0.0423353,True,8.12503143955202e+17,1424.0,6787.0,,bull_mastiff
8.124668739966075e+17,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,6.761019188134994e+17,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1.0,Shih-Tzu,0.225848,True,Norfolk_terrier,0.186873,True,Irish_terrier,0.10698699999999997,True,8.123722795816714e+17,4252.0,15224.0,,Shih-Tzu
8.123722795816714e+17,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,6.761463419664384e+17,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1.0,Irish_water_spaniel,0.388332,True,standard_poodle,0.284121,True,greenhouse,0.0348681,False,8.119856247733617e+17,1647.0,8102.0,,Irish_water_spaniel
8.119856247733617e+17,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,6.761918324858102e+17,https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg,2.0,Chihuahua,0.376741,True,Italian_greyhound,0.17311400000000002,True,muzzle,0.07148510000000001,False,8.11744202451198e+17,1884.0,8429.0,,Chihuahua
8.116476864368804e+17,2016-12-21 19:01:02+00:00,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good boy. Pupgraded to 11/10,11.0,10.0,None,6.762196870390579e+17,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1.0,bubble,0.997556,False,leafhopper,0.000158961,False,whippet,0.000132464,True,8.116272330434806e+17,3650.0,14265.0,,whippet
8.116272330434806e+17,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,6.762373653929083e+17,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1.0,French_bulldog,0.961996,True,Chihuahua,0.021793,True,Boston_bull,0.00691629,True,8.113867620943176e+17,7444.0,23302.0,,French_bulldog
8.113867620943176e+17,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,6.76263575653122e+17,https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg,1.0,teddy,0.0982826,False,toy_poodle,0.0980293,True,shopping_basket,0.07785210000000001,False,8.109846524124242e+17,1655.0,5927.0,pupper,toy_poodle
8.109846524124242e+17,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24.0,7.0,Sam,6.764309333822956e+17,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1.0,golden_retriever,0.583875,True,cocker_spaniel,0.203671,True,Labrador_retriever,0.0361217,True,8.108960695676109e+17,2090.0,10093.0,,golden_retriever
8.108960695676109e+17,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,6.764400075702477e+17,https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg,2.0,Maltese_dog,0.579472,True,toy_poodle,0.133446,True,Shih-Tzu,0.0943966,True,8.106575782713303e+17,3057.0,12192.0,,Maltese_dog
8.106575782713303e+17,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,6.764706390841016e+17,https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg,1.0,golden_retriever,0.7903859999999999,True,borzoi,0.0228851,True,dingo,0.0153434,False,8.10284430598271e+17,13369.0,39640.0,,golden_retriever
8.10284430598271e+17,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,6.764963751949804e+17,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,1.0,pug,0.985387,True,Norwegian_elkhound,0.0044169,True,French_bulldog,0.00389287,True,8.102541084311552e+17,3901.0,16380.0,,pug
8.102541084311552e+17,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,6.765337988766515e+17,https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg,1.0,chow,0.26527399999999995,True,ice_bear,0.167614,False,fur_coat,0.117506,False,8.099207643004477e+17,4521.0,17250.0,,chow
8.099207643004477e+17,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,None,6.76575501977129e+17,https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg,1.0,feather_boa,0.424106,False,Yorkshire_terrier,0.0731443,True,Shetland_sheepdog,0.0575976,True,8.09808892968534e+17,5711.0,0.0,,Yorkshire_terrier
,,,,,,6.76582956622721e+17,https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg,1.0,seat_belt,0.790028,False,Boston_bull,0.196307,True,French_bulldog,0.0124289,True,8.094487041429381e+17,1696.0,7727.0,,Boston_bull
8.094487041429381e+17,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,None,6.765883460978524e+17,https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg,1.0,Boston_bull,0.976577,True,French_bulldog,0.0143237,True,Chihuahua,0.00230192,True,8.09220051211604e+17,6554.0,22246.0,,Boston_bull
8.09220051211604e+17,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,6.766033933145784e+17,https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg,1.0,whippet,0.8770209999999999,True,Great_Dane,0.0341819,True,boxer,0.028404,True,8.090847591378125e+17,4046.0,14685.0,,whippet
8.090847591378125e+17,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,6.766067850971996e+17,https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg,1.0,Loafer,0.202999,False,doormat,0.200411,False,malinois,0.1423,True,8.088382496617882e+17,3536.0,11271.0,,malinois
8.088382496617882e+17,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,6.766139080529961e+17,https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg,1.0,book_jacket,0.49379,False,Doberman,0.0964228,True,miniature_pinscher,0.07064669999999999,True,8.087335040664863e+17,2509.0,8784.0,,Doberman
8.087335040664863e+17,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,None,6.766175037626819e+17,https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg,1.0,Chihuahua,0.841084,True,Pomeranian,0.12053,True,Pekinese,0.00660034,True,8.085015794479309e+17,3007.0,12595.0,pupper,Chihuahua
8.083448658682839e+17,2016-12-12 16:16:49+00:00,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,11.0,10.0,Seamus,6.768117467079188e+17,https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg,1.0,Chihuahua,0.440916,True,Pomeranian,0.345806,True,cocker_spaniel,0.0603312,True,8.081346357168333e+17,6961.0,0.0,,Chihuahua
,,,,,,6.768196510667325e+17,https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg,2.0,rain_barrel,0.625555,False,barrel,0.138383,False,Labrador_retriever,0.0394646,True,8.081064605887652e+17,2525.0,9701.0,,Labrador_retriever
8.081064605887652e+17,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,None,6.768219580430336e+17,https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg,2.0,Great_Pyrenees,0.8698040000000001,True,kuvasz,0.0798143,True,standard_poodle,0.013263,True,8.080013121640284e+17,4098.0,14015.0,pupper,Great_Pyrenees
8.080013121640284e+17,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,6.768645016150426e+17,https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg,1.0,Chesapeake_Bay_retriever,0.371146,True,water_buffalo,0.0995963,False,Weimaraner,0.0489679,True,8.076214033359176e+17,4288.0,16236.0,,Chesapeake_Bay_retriever
8.071068405092147e+17,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,13.0,10.0,Stephan,6.769365419361853e+17,https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg,1.0,Chesapeake_Bay_retriever,0.5452859999999999,True,Norwegian_elkhound,0.081482,True,space_heater,0.0473911,False,8.070593794051482e+17,8521.0,0.0,,Chesapeake_Bay_retriever
8.070101520712294e+17,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,6.769468644790845e+17,https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg,1.0,Pekinese,0.752707,True,golden_retriever,0.055654599999999985,True,Great_Pyrenees,0.041017800000000014,True,8.06629075125203e+17,37911.0,75639.0,,Pekinese
,,,,,,6.769496327742341e+17,https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg,1.0,Welsh_springer_spaniel,0.206479,True,Saint_Bernard,0.13933900000000002,True,boxer,0.114606,True,8.065764164899594e+17,2230.0,5370.0,,Welsh_springer_spaniel
8.065764164899594e+17,2016-12-07 19:09:37+00:00,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,13.0,10.0,None,6.769578600860959e+17,https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg,1.0,Labrador_retriever,0.772423,True,beagle,0.055901699999999985,True,golden_retriever,0.0311519,True,8.065422138994893e+17,2752.0,11363.0,,Labrador_retriever
8.065422138994893e+17,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,6.769755325804093e+17,https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg,1.0,malamute,0.363257,True,Siberian_husky,0.245862,True,Eskimo_dog,0.125547,True,8.062428605929267e+17,13616.0,0.0,,malamute
,,,,,,6.771873001876111e+17,https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg,1.0,English_setter,0.282396,True,Shih-Tzu,0.08411189999999999,True,Old_English_sheepdog,0.059538,True,8.062190247030374e+17,1388.0,7145.0,,English_setter
,,,,,,6.77269281705472e+17,https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg,1.0,Shetland_sheepdog,0.656616,True,collie,0.195405,True,German_shepherd,0.0131032,True,8.059328794695721e+17,2209.0,9178.0,,Shetland_sheepdog
8.059328794695721e+17,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,6.773010331697889e+17,https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg,1.0,Japanese_spaniel,0.6611779999999999,True,Pekinese,0.150119,True,Chihuahua,0.11972,True,8.05826884734976e+17,2132.0,7335.0,,Japanese_spaniel
8.05826884734976e+17,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,6.773148121253233e+17,https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg,2.0,Blenheim_spaniel,0.924127,True,Japanese_spaniel,0.0547901,True,Chihuahua,0.00820404,True,8.058232005548769e+17,9374.0,0.0,puppo,Blenheim_spaniel
,,,,,,6.77328882937299e+17,https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg,1.0,water_buffalo,0.42425,False,kelpie,0.0290541,True,Staffordshire_bullterrier,0.0284697,True,8.055206356906762e+17,1905.0,6368.0,,kelpie
8.055206356906762e+17,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,6.77331501395157e+17,https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg,1.0,beagle,0.313464,True,boxer,0.21850300000000006,True,French_bulldog,0.106462,True,8.054874364030034e+17,2929.0,9773.0,,beagle
8.054874364030034e+17,2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12.0,10.0,Sansa,6.773346151667302e+17,https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg,2.0,Lakeland_terrier,0.859392,True,Airedale,0.0672917,True,Irish_water_spaniel,0.0495306,True,8.052076137513042e+17,1972.0,8680.0,,Lakeland_terrier
8.052076137513042e+17,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,6.775300728872059e+17,https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg,1.0,Staffordshire_bullterrier,0.6892590000000001,True,Norwegian_elkhound,0.026121,True,American_Staffordshire_terrier,0.0230747,True,8.047387560582185e+17,4480.0,15326.0,,Staffordshire_bullterrier
8.047387560582185e+17,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,6.775479285049672e+17,https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg,1.0,American_Staffordshire_terrier,0.914978,True,Staffordshire_bullterrier,0.08439529999999999,True,boxer,0.000461663,True,8.044758576706396e+17,2355.0,6886.0,,American_Staffordshire_terrier
8.044758576706396e+17,2016-12-02 00:02:45+00:00,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",13.0,10.0,None,6.77557565589463e+17,https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg,1.0,seat_belt,0.27725700000000003,False,Shih-Tzu,0.249017,True,Pekinese,0.209213,True,8.044137603456205e+17,3712.0,0.0,,Shih-Tzu
,,,,,,6.775657153276887e+17,https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg,1.0,basset,0.397295,True,Welsh_springer_spaniel,0.199554,True,purse,0.105641,False,8.040262412255232e+17,18876.0,49774.0,,basset
8.037733408969236e+17,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10.0,Diogi,6.776440919293297e+17,https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg,1.0,Chihuahua,0.626236,True,Italian_greyhound,0.128483,True,swing,0.0598404,False,8.036922232378655e+17,8689.0,0.0,puppo,Chihuahua
8.036380509161021e+17,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,None,6.77673981332312e+17,https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg,1.0,Maltese_dog,0.817908,True,Angora,0.0778051,False,Pomeranian,0.0221842,True,8.033806504054825e+17,2169.0,8601.0,,Maltese_dog
8.033806504054825e+17,2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12.0,10.0,Sonny,6.77687604918272e+17,https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg,1.0,Pembroke,0.573047,True,sunglasses,0.12675799999999998,False,golden_retriever,0.108047,True,8.033215607823073e+17,6221.0,0.0,,Pembroke
,,,,,,6.776984035481928e+17,https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg,1.0,Shih-Tzu,0.916645,True,Lhasa,0.057883400000000015,True,Pekinese,0.0201258,True,8.032765975456031e+17,2887.0,11207.0,,Shih-Tzu
8.032765975456031e+17,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,6.777000033270292e+17,https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg,1.0,Siberian_husky,0.120849,True,junco,0.0792056,False,malamute,0.0630875,True,8.029524991037317e+17,2336.0,10085.0,,Siberian_husky
8.029524991037317e+17,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10.0,Marley,6.777165157943296e+17,https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg,1.0,teddy,0.6629079999999999,False,crib,0.0318912,False,chow,0.0254378,True,8.026247133190349e+17,3403.0,0.0,,chow
,,,,,,6.778951012182016e+17,https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg,1.0,dalmatian,0.550702,True,kuvasz,0.0602264,True,Great_Pyrenees,0.058631,True,8.02600418706604e+17,1714.0,7938.0,,dalmatian
8.02600418706604e+17,2016-11-26 19:50:26+00:00,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,11.0,10.0,Bailey,6.779185315147039e+17,https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg,1.0,Eskimo_dog,0.199347,True,dalmatian,0.153225,True,American_Staffordshire_terrier,0.107798,True,8.025726838462915e+17,2926.0,9959.0,,Eskimo_dog
8.025726838462915e+17,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,6.780211157180293e+17,https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg,1.0,miniature_pinscher,0.822048,True,Doberman,0.0960845,True,Rottweiler,0.032709300000000004,True,8.023238690843812e+17,6808.0,18124.0,,miniature_pinscher
8.023238690843812e+17,2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13.0,10.0,Severus,6.782554641828618e+17,https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg,1.0,Chihuahua,0.613819,True,Yorkshire_terrier,0.127931,True,Pomeranian,0.062124300000000014,True,8.022650481566106e+17,1573.0,7039.0,,Chihuahua
8.022650481566106e+17,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,10.0,None,6.782785861309481e+17,https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg,1.0,Maltese_dog,0.897841,True,Lhasa,0.0357175,True,Tibetan_terrier,0.017107499999999998,True,8.022471114965688e+17,5247.0,0.0,doggo,Maltese_dog
,,,,,,6.783344973608591e+17,https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg,1.0,Norfolk_terrier,0.378643,True,golden_retriever,0.0955939,True,kelpie,0.0853092,True,8.022393290494771e+17,3040.0,10132.0,,Norfolk_terrier
8.022393290494771e+17,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10.0,Loki,6.783410753759478e+17,https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg,1.0,golden_retriever,0.853284,True,cocker_spaniel,0.0262298,True,Labrador_retriever,0.0241228,True,8.021858081072087e+17,314.0,0.0,puppo,golden_retriever
,,,,,,6.783802368625787e+17,https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg,1.0,dogsled,0.08854,False,snowmobile,0.057291,False,Samoyed,0.0476014,True,8.01958328846975e+17,1992.0,8608.0,,Samoyed
8.01958328846975e+17,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10.0,Ronnie,6.78389028614488e+17,https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg,1.0,miniature_pinscher,0.516284,True,kelpie,0.227402,True,vizsla,0.103246,True,8.018549532623503e+17,275.0,1958.0,,miniature_pinscher
8.018549532623503e+17,2016-11-24 18:28:13+00:00,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,11.0,10.0,None,6.783967962599752e+17,https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg,2.0,Pembroke,0.95618,True,Cardigan,0.0318031,True,Chihuahua,0.0062765,True,8.015382011271578e+17,2391.0,9141.0,,Pembroke
8.015382011271578e+17,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10.0,Wallace,6.783996521993093e+17,https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg,1.0,swing,0.929196,False,Bedlington_terrier,0.0150472,True,Great_Pyrenees,0.014038900000000002,True,8.012854486058312e+17,960.0,6802.0,,Bedlington_terrier
8.012854486058312e+17,2016-11-23 04:45:12+00:00,oh h*ck 10/10 https://t.co/bC69RrW559,10.0,10.0,None,6.784102103152476e+17,https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg,1.0,schipperke,0.145877,True,Labrador_retriever,0.0983538,True,kelpie,0.0973934,True,8.01167903437357e+17,6961.0,27386.0,,schipperke
8.01167903437357e+17,2016-11-22 20:58:07+00:00,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,10.0,Milo,6.784243121063936e+17,https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg,1.0,Maltese_dog,0.759945,True,toy_poodle,0.101194,True,Shih-Tzu,0.0560374,True,8.011273901435167e+17,4627.0,0.0,,Maltese_dog
,,,,,,6.784461515704279e+17,https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg,1.0,Staffordshire_bullterrier,0.284492,True,Rottweiler,0.189434,True,American_Staffordshire_terrier,0.18943,True,8.01115127852503e+17,2429.0,8992.0,,Staffordshire_bullterrier
8.01115127852503e+17,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,10.0,Bones,6.786434571461509e+17,https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg,1.0,Labrador_retriever,0.33875700000000003,True,flat-coated_retriever,0.30447,True,chest,0.0933923,False,8.008594148318986e+17,113.0,778.0,doggo,Labrador_retriever
,,,,,,6.787400353620378e+17,https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg,1.0,seat_belt,0.7871640000000001,False,sunglasses,0.045738699999999986,False,beagle,0.0225251,True,8.007515773551288e+17,3214.0,11701.0,,beagle
8.007515773551288e+17,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,10.0,Mauve,6.787552396301271e+17,https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg,1.0,malamute,0.606654,True,Border_collie,0.193831,True,collie,0.0483781,True,8.005133246308065e+17,3495.0,14685.0,,malamute
8.005133246308065e+17,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,11.0,10.0,Chef,6.78764513869611e+17,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,1.0,Irish_terrier,0.696646,True,Australian_terrier,0.0749616,True,Irish_setter,0.06390119999999999,True,8.004593169646633e+17,2489.0,10538.0,,Irish_terrier
,,,,,,6.787749286074696e+17,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,1.0,Pembroke,0.194681,True,toy_poodle,0.121821,True,Pomeranian,0.096843,True,8.003882706265211e+17,3265.0,12456.0,,Pembroke
8.003882706265211e+17,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,12.0,10.0,Doc,6.787982768423608e+17,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,1.0,Airedale,0.583122,True,silky_terrier,0.12956700000000002,True,Lakeland_terrier,0.0947266,True,8.00188575492948e+17,4581.0,0.0,floofer,Airedale
,,,,,,6.78800283649069e+17,https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg,1.0,Labrador_retriever,0.213673,True,beagle,0.146235,True,Airedale,0.122701,True,8.001414224018309e+17,2980.0,17092.0,,Labrador_retriever
